,date,account_value
691,2020-09-30,1286948.0958378906
692,2020-10-01,1287684.16615802
693,2020-10-02,1288542.2727254028
694,2020-10-05,1306693.6882680054
695,2020-10-06,1291605.321915924
696,2020-10-07,1311886.2165158386
697,2020-10-08,1323108.8836377258
698,2020-10-09,1328393.55344516
699,2020-10-12,1342930.9071286316
700,2020-10-13,1333190.7905591126
701,2020-10-14,1329041.0615780945
702,2020-10-15,1326697.5554440613
703,2020-10-16,1325683.7320798035
704,2020-10-19,1305964.1971791382
705,2020-10-20,1314940.103028595
706,2020-10-21,1308645.2306187744
707,2020-10-22,1317489.771073639
708,2020-10-23,1315467.3500493164
709,2020-10-26,1289024.0691731567
710,2020-10-27,1276918.8445714111
711,2020-10-28,1232438.0831006165
712,2020-10-29,1243026.6008771057
713,2020-10-30,1230963.4344151611
714,2020-11-02,1251035.1839154358
715,2020-11-03,1279558.23829776
716,2020-11-04,1290326.7854436035
717,2020-11-05,1313777.0223668213
718,2020-11-06,1310734.5754597778
719,2020-11-09,1352859.8219769592
720,2020-11-10,1365532.2977536316
721,2020-11-11,1367477.623177826
722,2020-11-12,1352766.2088177796
723,2020-11-13,1371448.0158780213
724,2020-11-16,1393728.7463391419
725,2020-11-17,1384503.4115536804
726,2020-11-18,1368968.1136792297
727,2020-11-19,1372175.7957471008
728,2020-11-20,1364496.5425046082
729,2020-11-23,1382313.5981305237
730,2020-11-24,1406553.15261203
731,2020-11-25,1405042.5449154968
732,2020-11-27,1404824.673188507
733,2020-11-30,1394580.1790707703
734,2020-12-01,1404705.0155957337
735,2020-12-02,1408645.9020779724
736,2020-12-03,1404481.6307232971
737,2020-12-04,1415307.596123993
738,2020-12-07,1411121.8154004212
739,2020-12-08,1413050.9455960388
740,2020-12-09,1411200.2222760315
741,2020-12-10,1409938.0661786194
742,2020-12-11,1405007.8729184265
743,2020-12-14,1397532.9139187927
744,2020-12-15,1417668.9049237366
745,2020-12-16,1414634.0290463562
746,2020-12-17,1423621.2673352356
747,2020-12-18,1413860.9710629578
748,2020-12-21,1427189.6884549255
749,2020-12-22,1414611.5132153626
750,2020-12-23,1423777.514268219
751,2020-12-24,1427401.7734768982
752,2020-12-28,1439989.7162945862
753,2020-12-29,1434103.7501004334
754,2020-12-30,1437133.8935330505
755,2020-12-31,1446976.9911435242
756,2021-01-04,1432036.1687939758
757,2021-01-05,1441697.5363171692
758,2021-01-06,1463195.3483136292
759,2021-01-07,1476665.387139618
760,2021-01-08,1480617.4383404846
761,2021-01-11,1480537.478608429
762,2021-01-12,1485877.6813977356
763,2021-01-13,1484289.2350018616
764,2021-01-14,1476848.645417511
765,2021-01-15,1469011.339722931
766,2021-01-19,1464993.6268857117
767,2021-01-20,1474981.2120450134
768,2021-01-21,1472561.666207611
769,2021-01-22,1468903.1252987976
770,2021-01-25,1462965.6928876038
771,2021-01-26,1454655.6312115784
772,2021-01-27,1417272.8955166931
773,2021-01-28,1431526.3698437805
774,2021-01-29,1402745.329438507
