,date,account_value
815,2021-03-30,1565466.9862351082
816,2021-03-31,1556443.377745118
817,2021-04-01,1567421.3878922127
818,2021-04-05,1567174.1005425118
819,2021-04-06,1569172.6164269112
820,2021-04-07,1569726.142866578
821,2021-04-08,1584211.5344414376
822,2021-04-09,1607843.0034966134
823,2021-04-12,1605108.0369095467
824,2021-04-13,1599980.0345101021
825,2021-04-14,1610264.7493538521
826,2021-04-15,1640811.8473992012
827,2021-04-16,1648939.8473114632
828,2021-04-19,1646054.7751335762
829,2021-04-20,1623672.815218415
830,2021-04-21,1639543.9936194732
831,2021-04-22,1629198.110140782
832,2021-04-23,1651840.9544109772
833,2021-04-26,1661814.060080077
834,2021-04-27,1664203.1501527163
835,2021-04-28,1673560.1195515716
836,2021-04-29,1686884.384316365
837,2021-04-30,1667195.5999235085
838,2021-05-03,1667780.65242965
839,2021-05-04,1661168.1053345955
840,2021-05-05,1675525.8894358603
841,2021-05-06,1700127.0446635215
842,2021-05-07,1711501.6448733145
843,2021-05-10,1704222.7759055411
844,2021-05-11,1677819.332786492
845,2021-05-12,1649125.5648383414
846,2021-05-13,1665885.8110617911
847,2021-05-14,1699004.0531525428
848,2021-05-17,1694456.4467835242
849,2021-05-18,1683832.9887451942
850,2021-05-19,1681925.864138108
851,2021-05-20,1689172.2119393165
852,2021-05-21,1703260.3337273414
853,2021-05-24,1715949.3876023109
854,2021-05-25,1710682.1554665382
855,2021-05-26,1719348.4155347869
856,2021-05-27,1720787.1233404204
857,2021-05-28,1744368.0946348235
858,2021-06-01,1758177.0531538054
859,2021-06-02,1757893.7152364776
860,2021-06-03,1764290.4256208465
861,2021-06-04,1779690.7833211944
862,2021-06-07,1769276.8383062407
863,2021-06-08,1761705.3317106292
864,2021-06-09,1755903.9960821199
865,2021-06-10,1746069.5485265777
866,2021-06-11,1752304.214866452
867,2021-06-14,1752560.830100827
868,2021-06-15,1745391.9276464507
869,2021-06-16,1739665.4543531463
870,2021-06-17,1723826.3534849212
871,2021-06-18,1686321.5519598052
872,2021-06-21,1720209.4904172942
873,2021-06-22,1718587.9382360503
874,2021-06-23,1720349.7461431548
875,2021-06-24,1744001.6245115325
876,2021-06-25,1748221.7460706756
877,2021-06-28,1745517.911734639
878,2021-06-29,1752181.209857045
879,2021-06-30,1765957.9626608475
880,2021-07-01,1764499.9093504532
881,2021-07-02,1774922.4056120499
882,2021-07-06,1771230.4445906265
883,2021-07-07,1766776.461861201
884,2021-07-08,1740462.359541987
885,2021-07-09,1770027.684481799
886,2021-07-12,1787943.987213145
887,2021-07-13,1783950.4786758525
888,2021-07-14,1776060.8822802454
889,2021-07-15,1772305.3512192867
